2021-03-10-12.07.24.675000;ITTRABSILL; ;009226;ECLP;20  ;21  ;1064   ;2    ;0   ;P ;  ;                              ;20  ;21  ;4   ;30  ;ECLP;20  ;22  ;2811   ;A  ;F11P;PRODOTTO FINITO SHOES         ;20  ;21  ;3  ;0      ;0    ;      ;  ;  ;408508;0    ;      ;KU200;8919 ;0    ;G ; ;      ;  ;  ;1;1   ;1    ;Taglio pelle                  ;20210326  ;20210416  ;572912;,02        ;EUR ;28  ;0      ;0      ;0      ;0      ;17     ;0      ;47     ;0      ;95     ;0      ;126    ;0      ;105    ;0      ;63     ;0      ;25     ;0      ;14     ;0      ;0      ;0      ;0      ;0      ;0      ;0      ;          ;          ;8068862311;8069045368;8068871515;8068946311;8068871523;8068871531;8068871540;8068871558;8068871566;8068871574;8068871582;8068885656;8068881090;8068885664;8068881103;8068996342;8068996351;          ;          ;          ;          ;          ;          ;          ;    ;      ;ECLP_2021_0100306   ;2130NL12            ;20210310
2021-03-10-12.07.24.683000;ITTRABSILL; ;009226;ECLP;20  ;21  ;1065   ;2    ;0   ;P ;  ;                              ;20  ;21  ;4   ;30  ;ECLP;20  ;22  ;2811   ;A  ;F11P;PRODOTTO FINITO SHOES         ;20  ;21  ;3  ;0      ;0    ;      ;  ;  ;408508;0    ;      ;KU200;8919 ;0    ;G ; ;      ;  ;  ;2;78  ;1    ;Giunteria                     ;20210416  ;20210423  ;572912;3,06       ;EUR ;28  ;0      ;0      ;0      ;0      ;17     ;0      ;47     ;0      ;95     ;0      ;126    ;0      ;105    ;0      ;63     ;0      ;25     ;0      ;14     ;0      ;0      ;0      ;0      ;0      ;0      ;0      ;          ;          ;8068862311;8069045368;8068871515;8068946311;8068871523;8068871531;8068871540;8068871558;8068871566;8068871574;8068871582;8068885656;8068881090;8068885664;8068881103;8068996342;8068996351;          ;          ;          ;          ;          ;          ;          ;    ;      ;ECLP_2021_0100306   ;2130NL12            ;20210310
2021-03-10-12.07.24.686000;ITTRABSILL; ;009226;ECLP;20  ;21  ;1066   ;2    ;0   ;P ;  ;                              ;20  ;21  ;4   ;30  ;ECLP;20  ;22  ;2811   ;A  ;F11P;PRODOTTO FINITO SHOES         ;20  ;21  ;3  ;0      ;0    ;      ;  ;  ;408508;0    ;      ;KU200;8919 ;0    ;G ; ;      ;  ;  ;2;80  ;1    ;Montaggio                     ;20210423  ;20210430  ;572912;5,50       ;EUR ;28  ;0      ;0      ;0      ;0      ;17     ;0      ;47     ;0      ;95     ;0      ;126    ;0      ;105    ;0      ;63     ;0      ;25     ;0      ;14     ;0      ;0      ;0      ;0      ;0      ;0      ;0      ;          ;          ;8068862311;8069045368;8068871515;8068946311;8068871523;8068871531;8068871540;8068871558;8068871566;8068871574;8068871582;8068885656;8068881090;8068885664;8068881103;8068996342;8068996351;          ;          ;          ;          ;          ;          ;          ;    ;      ;ECLP_2021_0100306   ;2130NL12            ;20210310
2021-03-10-12.07.24.688000;ITTRABSILL; ;009226;ECLP;20  ;21  ;1067   ;2    ;0   ;P ;  ;                              ;20  ;21  ;4   ;30  ;ECLP;20  ;22  ;2811   ;A  ;F11P;PRODOTTO FINITO SHOES         ;20  ;21  ;3  ;0      ;0    ;      ;  ;  ;408508;0    ;      ;KU200;8919 ;0    ;G ; ;      ;  ;  ;3;30  ;1    ;Lavorazione completa          ;20210430  ;20210430  ;572912;22,54      ;EUR ;28  ;0      ;0      ;0      ;0      ;17     ;0      ;47     ;0      ;95     ;0      ;126    ;0      ;105    ;0      ;63     ;0      ;25     ;0      ;14     ;0      ;0      ;0      ;0      ;0      ;0      ;0      ;          ;          ;8068862311;8069045368;8068871515;8068946311;8068871523;8068871531;8068871540;8068871558;8068871566;8068871574;8068871582;8068885656;8068881090;8068885664;8068881103;8068996342;8068996351;          ;          ;          ;          ;          ;          ;          ;    ;      ;ECLP_2021_0100306   ;2130NL12            ;20210310
